State Code,Area Name,Total/ Rural/Urban,Disability,Age-group,Total disabled population - Persons,Total disabled population - Males,Total disabled population - Females,Main worker - Persons,Main worker - Males,Main worker - Females,Non-worker - Persons,Non-worker - Males,Non-worker - Females
19,State - WEST BENGAL (19),Urban,Total,Total,648464,358560,289904,179954,149636,30318,428540,185087,243453
19,State - WEST BENGAL (19),Urban,Total,0-14,105933,57207,48726,1964,1271,693,101719,54699,47020
19,State - WEST BENGAL (19),Urban,Total,15-59,428730,242160,186570,159275,132745,26530,236242,89580,146662
19,State - WEST BENGAL (19),Urban,Total,60+,112223,58324,53899,18336,15316,3020,89516,40314,49202
19,State - WEST BENGAL (19),Urban,Total,Age not stated,1578,869,709,379,304,75,1063,494,569
19,State - WEST BENGAL (19),Urban,In-Seeing,Total,147107,77655,69452,46409,38781,7628,91674,33738,57936
19,State - WEST BENGAL (19),Urban,In-Seeing,0-14,23024,12101,10923,500,339,161,21978,11466,10512
19,State - WEST BENGAL (19),Urban,In-Seeing,15-59,94019,50720,43299,40484,33889,6595,46274,12727,33547
19,State - WEST BENGAL (19),Urban,In-Seeing,60+,29669,14623,15046,5317,4467,850,23177,9444,13733
19,State - WEST BENGAL (19),Urban,In-Seeing,Age not stated,395,211,184,108,86,22,245,101,144
19,State - WEST BENGAL (19),Urban,In-Hearing,Total,114773,60248,54525,34910,28746,6164,71028,26694,44334
19,State - WEST BENGAL (19),Urban,In-Hearing,0-14,20118,10357,9761,556,341,215,18918,9680,9238
19,State - WEST BENGAL (19),Urban,In-Hearing,15-59,74232,39329,34903,30517,25205,5312,36462,10191,26271
19,State - WEST BENGAL (19),Urban,In-Hearing,60+,20106,10404,9702,3761,3141,620,15437,6738,8699
19,State - WEST BENGAL (19),Urban,In-Hearing,Age not stated,317,158,159,76,59,17,211,85,126
19,State - WEST BENGAL (19),Urban,In-Speech,Total,53038,28836,24202,16001,13192,2809,33915,13801,20114
19,State - WEST BENGAL (19),Urban,In-Speech,0-14,9643,5335,4308,158,105,53,9292,5119,4173
19,State - WEST BENGAL (19),Urban,In-Speech,15-59,37480,20296,17184,14567,12030,2537,20215,6666,13549
19,State - WEST BENGAL (19),Urban,In-Speech,60+,5780,3129,2651,1251,1037,214,4313,1968,2345
19,State - WEST BENGAL (19),Urban,In-Speech,Age not stated,135,76,59,25,20,5,95,48,47
19,State - WEST BENGAL (19),Urban,In-Movement,Total,83886,52615,31271,23673,20298,3375,55551,28917,26634
19,State - WEST BENGAL (19),Urban,In-Movement,0-14,7970,4875,3095,100,65,35,7776,4749,3027
19,State - WEST BENGAL (19),Urban,In-Movement,15-59,54253,35638,18615,20918,17966,2952,29397,14784,14613
19,State - WEST BENGAL (19),Urban,In-Movement,60+,21562,12036,9526,2629,2246,383,18310,9344,8966
19,State - WEST BENGAL (19),Urban,In-Movement,Age not stated,101,66,35,26,21,5,68,40,28
19,State - WEST BENGAL (19),Urban,Mental-Retardation,Total,43997,24795,19202,7688,6415,1273,34463,17226,17237
19,State - WEST BENGAL (19),Urban,Mental-Retardation,0-14,7657,4218,3439,105,68,37,7444,4086,3358
19,State - WEST BENGAL (19),Urban,Mental-Retardation,15-59,32148,18326,13822,6971,5836,1135,23579,11481,12098
19,State - WEST BENGAL (19),Urban,Mental-Retardation,60+,4052,2182,1870,598,499,99,3321,1605,1716
19,State - WEST BENGAL (19),Urban,Mental-Retardation,Age not stated,140,69,71,14,12,2,119,54,65
19,State - WEST BENGAL (19),Urban,Mental-Illness,Total,21634,12670,8964,2322,1891,431,18298,10028,8270
19,State - WEST BENGAL (19),Urban,Mental-Illness,0-14,2068,1241,827,18,13,5,2022,1208,814
19,State - WEST BENGAL (19),Urban,Mental-Illness,15-59,16376,9874,6502,2049,1673,376,13428,7525,5903
19,State - WEST BENGAL (19),Urban,Mental-Illness,60+,3156,1536,1620,252,203,49,2817,1278,1539
19,State - WEST BENGAL (19),Urban,Mental-Illness,Age not stated,34,19,15,3,2,1,31,17,14
19,State - WEST BENGAL (19),Urban,Any-Other,Total,140194,77802,62392,43586,35963,7623,86791,36155,50636
19,State - WEST BENGAL (19),Urban,Any-Other,0-14,26792,14068,12724,463,298,165,25764,13460,12304
19,State - WEST BENGAL (19),Urban,Any-Other,15-59,95717,54009,41708,39298,32494,6804,48140,16721,31419
19,State - WEST BENGAL (19),Urban,Any-Other,60+,17285,9489,7796,3709,3075,634,12634,5849,6785
19,State - WEST BENGAL (19),Urban,Any-Other,Age not stated,400,236,164,116,96,20,253,125,128
19,State - WEST BENGAL (19),Urban,Multiple-Disability,Total,43835,23939,19896,5365,4350,1015,36820,18528,18292
19,State - WEST BENGAL (19),Urban,Multiple-Disability,0-14,8661,5012,3649,64,42,22,8525,4931,3594
19,State - WEST BENGAL (19),Urban,Multiple-Disability,15-59,24505,13968,10537,4471,3652,819,18747,9485,9262
19,State - WEST BENGAL (19),Urban,Multiple-Disability,60+,10613,4925,5688,819,648,171,9507,4088,5419
19,State - WEST BENGAL (19),Urban,Multiple-Disability,Age not stated,56,34,22,11,8,3,41,24,17
20,State - JHARKHAND (20),Total,Total,Total,769980,426876,343104,144731,114875,29856,479847,225805,254042
20,State - JHARKHAND (20),Total,Total,0-14,190713,102781,87932,2028,1211,817,183334,98684,84650
20,State - JHARKHAND (20),Total,Total,15-59,428204,246356,181848,120352,95670,24682,194024,83615,110409
20,State - JHARKHAND (20),Total,Total,60+,147684,75865,71819,21645,17443,4202,100281,42460,57821
20,State - JHARKHAND (20),Total,Total,Age not stated,3379,1874,1505,706,551,155,2208,1046,1162
20,State - JHARKHAND (20),Total,In-Seeing,Total,180721,96042,84679,36422,28800,7622,108920,46864,62056
20,State - JHARKHAND (20),Total,In-Seeing,0-14,50181,26101,24080,523,316,207,48416,25117,23299
20,State - JHARKHAND (20),Total,In-Seeing,15-59,94460,52191,42269,30251,23886,6365,36781,12670,24111
20,State - JHARKHAND (20),Total,In-Seeing,60+,35401,17388,18013,5504,4489,1015,23295,8891,14404
20,State - JHARKHAND (20),Total,In-Seeing,Age not stated,679,362,317,144,109,35,428,186,242
20,State - JHARKHAND (20),Total,In-Hearing,Total,165861,88142,77719,36593,28428,8165,94399,40479,53920
20,State - JHARKHAND (20),Total,In-Hearing,0-14,44440,23057,21383,582,351,231,42395,21927,20468
20,State - JHARKHAND (20),Total,In-Hearing,15-59,90278,49240,41038,30230,23503,6727,32849,10999,21850
20,State - JHARKHAND (20),Total,In-Hearing,60+,30341,15413,14928,5592,4440,1152,18666,7323,11343
20,State - JHARKHAND (20),Total,In-Hearing,Age not stated,802,432,370,189,134,55,489,230,259
20,State - JHARKHAND (20),Total,In-Speech,Total,46684,26169,20515,8994,7233,1761,29234,13873,15361
20,State - JHARKHAND (20),Total,In-Speech,0-14,14683,8108,6575,153,91,62,14093,7781,6312
20,State - JHARKHAND (20),Total,In-Speech,15-59,28173,15932,12241,8036,6468,1568,12839,5085,7754
20,State - JHARKHAND (20),Total,In-Speech,60+,3595,2010,1585,750,631,119,2159,952,1207
20,State - JHARKHAND (20),Total,In-Speech,Age not stated,233,119,114,55,43,12,143,55,88
20,State - JHARKHAND (20),Total,In-Movement,Total,147892,89103,58789,26453,22157,4296,94714,49084,45630
20,State - JHARKHAND (20),Total,In-Movement,0-14,20684,12147,8537,151,98,53,19977,11751,8226
20,State - JHARKHAND (20),Total,In-Movement,15-59,84598,53842,30756,21210,17855,3355,43574,22637,20937
20,State - JHARKHAND (20),Total,In-Movement,60+,42253,22914,19339,5020,4144,876,30919,14583,16336
20,State - JHARKHAND (20),Total,In-Movement,Age not stated,357,200,157,72,60,12,244,113,131
20,State - JHARKHAND (20),Total,Mental-Retardation,Total,37458,21601,15857,4639,3546,1093,26505,14145,12360
20,State - JHARKHAND (20),Total,Mental-Retardation,0-14,10651,5996,4655,83,45,38,10188,5728,4460
20,State - JHARKHAND (20),Total,Mental-Retardation,15-59,24329,14269,10060,4138,3166,972,14770,7716,7054
20,State - JHARKHAND (20),Total,Mental-Retardation,60+,2364,1264,1100,390,310,80,1476,663,813
20,State - JHARKHAND (20),Total,Mental-Retardation,Age not stated,114,72,42,28,25,3,71,38,33
20,State - JHARKHAND (20),Total,Mental-Illness,Total,20157,11718,8439,2245,1684,561,14643,8062,6581
20,State - JHARKHAND (20),Total,Mental-Illness,0-14,2924,1664,1260,23,14,9,2799,1592,1207
20,State - JHARKHAND (20),Total,Mental-Illness,15-59,15242,8991,6251,1969,1492,477,10468,5792,4676
20,State - JHARKHAND (20),Total,Mental-Illness,60+,1941,1031,910,249,175,74,1334,651,683
20,State - JHARKHAND (20),Total,Mental-Illness,Age not stated,50,32,18,4,3,1,42,27,15
20,State - JHARKHAND (20),Total,Any-Other,Total,112372,62136,50236,24419,19166,5253,64475,29397,35078
20,State - JHARKHAND (20),Total,Any-Other,0-14,32096,17027,15069,406,239,167,30781,16300,14481
20,State - JHARKHAND (20),Total,Any-Other,15-59,65734,37109,28625,21005,16527,4478,25332,9470,15862
20,State - JHARKHAND (20),Total,Any-Other,60+,13555,7431,6124,2803,2232,571,7707,3302,4405
20,State - JHARKHAND (20),Total,Any-Other,Age not stated,987,569,418,205,168,37,655,325,330
20,State - JHARKHAND (20),Total,Multiple-Disability,Total,58835,31965,26870,4966,3861,1105,46957,23901,23056
20,State - JHARKHAND (20),Total,Multiple-Disability,0-14,15054,8681,6373,107,57,50,14685,8488,6197
20,State - JHARKHAND (20),Total,Multiple-Disability,15-59,25390,14782,10608,3513,2773,740,17411,9246,8165
20,State - JHARKHAND (20),Total,Multiple-Disability,60+,18234,8414,9820,1337,1022,315,14725,6095,8630
20,State - JHARKHAND (20),Rural,Total,Total,597544,328696,268848,106071,81343,24728,356703,168738,187965
20,State - JHARKHAND (20),Rural,Total,0-14,151486,81461,70025,1627,967,660,144896,77836,67060
20,State - JHARKHAND (20),Rural,Total,15-59,320603,183539,137064,86213,65966,20247,129455,56880,72575
20,State - JHARKHAND (20),Rural,Total,60+,123754,62754,61000,17898,14164,3734,81335,33518,47817
20,State - JHARKHAND (20),Rural,Total,Age not stated,1701,942,759,333,246,87,1017,504,513
20,State - JHARKHAND (20),Rural,In-Seeing,Total,142001,74799,67202,26910,20557,6353,82105,35556,46549
20,State - JHARKHAND (20),Rural,In-Seeing,0-14,40187,20804,19383,417,255,162,38632,19939,18693
20,State - JHARKHAND (20),Rural,In-Seeing,15-59,71430,39271,32159,21833,16574,5259,24131,8459,15672
20,State - JHARKHAND (20),Rural,In-Seeing,60+,29991,14512,15479,4581,3671,910,19117,7056,12061
20,State - JHARKHAND (20),Rural,In-Seeing,Age not stated,393,212,181,79,57,22,225,102,123
20,State - JHARKHAND (20),Rural,In-Hearing,Total,126741,66751,59990,26432,19675,6757,68099,29637,38462
20,State - JHARKHAND (20),Rural,In-Hearing,0-14,34798,18024,16774,433,257,176,33025,17058,15967
20,State - JHARKHAND (20),Rural,In-Hearing,15-59,66233,35794,30439,21268,15747,5521,19993,6819,13174
20,State - JHARKHAND (20),Rural,In-Hearing,60+,25313,12726,12587,4639,3609,1030,14866,5660,9206
20,State - JHARKHAND (20),Rural,In-Hearing,Age not stated,397,207,190,92,62,30,215,100,115
20,State - JHARKHAND (20),Rural,In-Speech,Total,34544,19305,15239,6008,4636,1372,20781,10095,10686
20,State - JHARKHAND (20),Rural,In-Speech,0-14,11570,6353,5217,123,67,56,11041,6070,4971
20,State - JHARKHAND (20),Rural,In-Speech,15-59,20182,11421,8761,5325,4108,1217,8181,3373,4808
20,State - JHARKHAND (20),Rural,In-Speech,60+,2683,1468,1215,532,439,93,1504,625,879
20,State - JHARKHAND (20),Rural,In-Speech,Age not stated,109,63,46,28,22,6,55,27,28
20,State - JHARKHAND (20),Rural,In-Movement,Total,118928,71213,47715,19914,16354,3560,74052,38392,35660
20,State - JHARKHAND (20),Rural,In-Movement,0-14,17163,10072,7091,132,84,48,16495,9707,6788
20,State - JHARKHAND (20),Rural,In-Movement,15-59,65941,41880,24061,15534,12817,2717,32047,16865,15182
20,State - JHARKHAND (20),Rural,In-Movement,60+,35628,19155,16473,4218,3428,790,25376,11758,13618
20,State - JHARKHAND (20),Rural,In-Movement,Age not stated,196,106,90,30,25,5,134,62,72
20,State - JHARKHAND (20),Rural,Mental-Retardation,Total,28693,16360,12333,3597,2653,944,19208,10116,9092
20,State - JHARKHAND (20),Rural,Mental-Retardation,0-14,8546,4791,3755,68,38,30,8113,4540,3573
20,State - JHARKHAND (20),Rural,Mental-Retardation,15-59,18160,10511,7649,3185,2343,842,9924,5061,4863
20,State - JHARKHAND (20),Rural,Mental-Retardation,60+,1929,1018,911,330,259,71,1136,494,642
20,State - JHARKHAND (20),Rural,Mental-Retardation,Age not stated,58,40,18,14,13,1,35,21,14
20,State - JHARKHAND (20),Rural,Mental-Illness,Total,15161,8554,6607,1882,1366,516,10203,5358,4845
20,State - JHARKHAND (20),Rural,Mental-Illness,0-14,2342,1332,1010,21,13,8,2223,1265,958
20,State - JHARKHAND (20),Rural,Mental-Illness,15-59,11231,6406,4825,1637,1199,438,6963,3627,3336
20,State - JHARKHAND (20),Rural,Mental-Illness,60+,1569,804,765,221,152,69,1003,457,546
20,State - JHARKHAND (20),Rural,Mental-Illness,Age not stated,19,12,7,3,2,1,14,9,5
20,State - JHARKHAND (20),Rural,Any-Other,Total,83788,46183,37605,17404,13128,4276,44998,20916,24082
20,State - JHARKHAND (20),Rural,Any-Other,0-14,24756,13106,11650,343,206,137,23582,12453,11129
20,State - JHARKHAND (20),Rural,Any-Other,15-59,47751,26916,20835,14743,11110,3633,15388,5920,9468
20,State - JHARKHAND (20),Rural,Any-Other,60+,10827,5904,4923,2233,1749,484,5753,2397,3356
20,State - JHARKHAND (20),Rural,Any-Other,Age not stated,454,257,197,85,63,22,275,146,129
20,State - JHARKHAND (20),Rural,Multiple-Disability,Total,47688,25531,22157,3924,2974,950,37257,18668,18589
20,State - JHARKHAND (20),Rural,Multiple-Disability,0-14,12124,6979,5145,90,47,43,11785,6804,4981
20,State - JHARKHAND (20),Rural,Multiple-Disability,15-59,19675,11340,8335,2688,2068,620,12828,6756,6072
20,State - JHARKHAND (20),Rural,Multiple-Disability,60+,15814,7167,8647,1144,857,287,12580,5071,7509
20,State - JHARKHAND (20),Urban,Total,Total,172436,98180,74256,38660,33532,5128,123144,57067,66077
20,State - JHARKHAND (20),Urban,Total,0-14,39227,21320,17907,401,244,157,38438,20848,17590
20,State - JHARKHAND (20),Urban,Total,15-59,107601,62817,44784,34139,29704,4435,64569,26735,37834
20,State - JHARKHAND (20),Urban,Total,60+,23930,13111,10819,3747,3279,468,18946,8942,10004
20,State - JHARKHAND (20),Urban,Total,Age not stated,1678,932,746,373,305,68,1191,542,649
20,State - JHARKHAND (20),Urban,In-Seeing,Total,38720,21243,17477,9512,8243,1269,26815,11308,15507
20,State - JHARKHAND (20),Urban,In-Seeing,0-14,9994,5297,4697,106,61,45,9784,5178,4606
20,State - JHARKHAND (20),Urban,In-Seeing,15-59,23030,12920,10110,8418,7312,1106,12650,4211,8439
20,State - JHARKHAND (20),Urban,In-Seeing,60+,5410,2876,2534,923,818,105,4178,1835,2343
20,State - JHARKHAND (20),Urban,In-Seeing,Age not stated,286,150,136,65,52,13,203,84,119
20,State - JHARKHAND (20),Urban,In-Hearing,Total,39120,21391,17729,10161,8753,1408,26300,10842,15458
20,State - JHARKHAND (20),Urban,In-Hearing,0-14,9642,5033,4609,149,94,55,9370,4869,4501
20,State - JHARKHAND (20),Urban,In-Hearing,15-59,24045,13446,10599,8962,7756,1206,12856,4180,8676
20,State - JHARKHAND (20),Urban,In-Hearing,60+,5028,2687,2341,953,831,122,3800,1663,2137
20,State - JHARKHAND (20),Urban,In-Hearing,Age not stated,405,225,180,97,72,25,274,130,144
20,State - JHARKHAND (20),Urban,In-Speech,Total,12140,6864,5276,2986,2597,389,8453,3778,4675
20,State - JHARKHAND (20),Urban,In-Speech,0-14,3113,1755,1358,30,24,6,3052,1711,1341
20,State - JHARKHAND (20),Urban,In-Speech,15-59,7991,4511,3480,2711,2360,351,4658,1712,2946
20,State - JHARKHAND (20),Urban,In-Speech,60+,912,542,370,218,192,26,655,327,328
20,State - JHARKHAND (20),Urban,In-Speech,Age not stated,124,56,68,27,21,6,88,28,60
20,State - JHARKHAND (20),Urban,In-Movement,Total,28964,17890,11074,6539,5803,736,20662,10692,9970
20,State - JHARKHAND (20),Urban,In-Movement,0-14,3521,2075,1446,19,14,5,3482,2044,1438
20,State - JHARKHAND (20),Urban,In-Movement,15-59,18657,11962,6695,5676,5038,638,11527,5772,5755
20,State - JHARKHAND (20),Urban,In-Movement,60+,6625,3759,2866,802,716,86,5543,2825,2718
20,State - JHARKHAND (20),Urban,In-Movement,Age not stated,161,94,67,42,35,7,110,51,59
20,State - JHARKHAND (20),Urban,Mental-Retardation,Total,8765,5241,3524,1042,893,149,7297,4029,3268
20,State - JHARKHAND (20),Urban,Mental-Retardation,0-14,2105,1205,900,15,7,8,2075,1188,887
20,State - JHARKHAND (20),Urban,Mental-Retardation,15-59,6169,3758,2411,953,823,130,4846,2655,2191
20,State - JHARKHAND (20),Urban,Mental-Retardation,60+,435,246,189,60,51,9,340,169,171
20,State - JHARKHAND (20),Urban,Mental-Retardation,Age not stated,56,32,24,14,12,2,36,17,19
20,State - JHARKHAND (20),Urban,Mental-Illness,Total,4996,3164,1832,363,318,45,4440,2704,1736
20,State - JHARKHAND (20),Urban,Mental-Illness,0-14,582,332,250,2,1,1,576,327,249
20,State - JHARKHAND (20),Urban,Mental-Illness,15-59,4011,2585,1426,332,293,39,3505,2165,1340
20,State - JHARKHAND (20),Urban,Mental-Illness,60+,372,227,145,28,23,5,331,194,137
20,State - JHARKHAND (20),Urban,Any-Other,Total,28584,15953,12631,7015,6038,977,19477,8481,10996
20,State - JHARKHAND (20),Urban,Any-Other,0-14,7340,3921,3419,63,33,30,7199,3847,3352
20,State - JHARKHAND (20),Urban,Any-Other,15-59,17983,10193,7790,6262,5417,845,9944,3550,6394
20,State - JHARKHAND (20),Urban,Any-Other,60+,2728,1527,1201,570,483,87,1954,905,1049
20,State - JHARKHAND (20),Urban,Any-Other,Age not stated,533,312,221,120,105,15,380,179,201
20,State - JHARKHAND (20),Urban,Multiple-Disability,Total,11147,6434,4713,1042,887,155,9700,5233,4467
20,State - JHARKHAND (20),Urban,Multiple-Disability,0-14,2930,1702,1228,17,10,7,2900,1684,1216
20,State - JHARKHAND (20),Urban,Multiple-Disability,15-59,5715,3442,2273,825,705,120,4583,2490,2093
20,State - JHARKHAND (20),Urban,Multiple-Disability,60+,2420,1247,1173,193,165,28,2145,1024,1121
21,State - ODISHA (21),Total,Total,Total,1244402,674775,569627,249524,208122,41402,817382,370028,447354
21,State - ODISHA (21),Total,Total,0-14,232520,127992,104528,2429,1448,981,224511,123718,100793
21,State - ODISHA (21),Total,Total,15-59,679010,378701,300309,202205,167991,34214,339250,137793,201457
21,State - ODISHA (21),Total,Total,60+,328352,165648,162704,43930,37905,6025,250694,107209,143485
21,State - ODISHA (21),Total,Total,Age not stated,4520,2434,2086,960,778,182,2927,1308,1619
21,State - ODISHA (21),Total,In-Seeing,Total,263799,136851,126948,59303,49629,9674,163235,65917,97318
21,State - ODISHA (21),Total,In-Seeing,0-14,47496,25265,22231,546,310,236,45721,24332,21389
21,State - ODISHA (21),Total,In-Seeing,15-59,129934,69857,60077,45651,37970,7681,54505,17258,37247
21,State - ODISHA (21),Total,In-Seeing,60+,85392,41200,44192,12868,11159,1709,62432,24082,38350
21,State - ODISHA (21),Total,In-Seeing,Age not stated,977,529,448,238,190,48,577,245,332
21,State - ODISHA (21),Total,In-Hearing,Total,237858,123245,114613,57964,47473,10491,137617,54849,82768
21,State - ODISHA (21),Total,In-Hearing,0-14,45778,23580,22198,652,383,269,43571,22421,21150
21,State - ODISHA (21),Total,In-Hearing,15-59,127964,66811,61153,46198,37575,8623,49419,14155,35264
21,State - ODISHA (21),Total,In-Hearing,60+,62984,32282,30702,10867,9317,1550,43898,17986,25912
21,State - ODISHA (21),Total,In-Hearing,Age not stated,1132,572,560,247,198,49,729,287,442
21,State - ODISHA (21),Total,In-Speech,Total,68517,38506,30011,17027,14491,2536,41007,18299,22708
21,State - ODISHA (21),Total,In-Speech,0-14,18025,10363,7662,185,127,58,17435,10033,7402
21,State - ODISHA (21),Total,In-Speech,15-59,43486,24197,19289,15077,12810,2267,19269,6424,12845
21,State - ODISHA (21),Total,In-Speech,60+,6803,3835,2968,1712,1510,202,4184,1791,2393
21,State - ODISHA (21),Total,In-Speech,Age not stated,203,111,92,53,44,9,119,51,68
21,State - ODISHA (21),Total,In-Movement,Total,259899,152999,106900,48703,41951,6752,179776,90645,89131
21,State - ODISHA (21),Total,In-Movement,0-14,28026,16633,11393,178,124,54,27406,16267,11139
21,State - ODISHA (21),Total,In-Movement,15-59,142743,88790,53953,39807,34143,5664,78837,39115,39722
21,State - ODISHA (21),Total,In-Movement,60+,88547,47250,41297,8611,7591,1020,73116,35066,38050
21,State - ODISHA (21),Total,In-Movement,Age not stated,583,326,257,107,93,14,417,197,220
21,State - ODISHA (21),Total,Mental-Retardation,Total,72399,40320,32079,8593,7138,1455,55693,28598,27095
21,State - ODISHA (21),Total,Mental-Retardation,0-14,20441,11818,8623,143,85,58,19861,11512,8349
